sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
5/26/2025,11:50:25.00 AM,6m 44.3s,404.3,44.5016445488732,1.0757899187326,14.4,16.0,9.5,304,854.4,10.62723,16.783014,5.368656,16.77705,9.171454,12.750558,0,0.447388,-11.3,4.7,45.3,45.3,57.1,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32,32,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.029,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,494,54,1,18,10,18409.9,4602.47,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,229.9,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.11 AM,6m 44.4s,404.4,44.5016467307797,1.0757949497929,14.4,16.0,9.8,304,856.0,10.741971,16.783014,5.59235,16.77705,9.171454,12.750558,0,0.447388,-1.6,0.5,45.8,45.8,58.6,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.029,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,494,54,1,18,10,18409.9,4602.47,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,230.8,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.21 AM,6m 44.5s,404.5,44.5016489679752,1.0758001590601,14.4,16.0,9.8,304,857.5,10.434791,16.783014,5.368656,16.77705,8.94776,12.750558,0,0.447388,10.1,-1.9,45.6,45.6,58.9,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.029,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,494,54,1,18,10,18409.9,4602.47,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,231.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.31 AM,6m 44.6s,404.6,44.5016510410235,1.0758049276835,14.4,16.0,9.5,304,859.0,9.745462,16.783014,5.144962,16.77705,8.276678,12.750558,0,0.447388,24.4,-5.2,44.8,44.8,58.6,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.029,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,494,54,1,18,10,18409.9,4602.47,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,232.5,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.41 AM,6m 44.7s,404.7,44.5016530874434,1.0758095404711,14.4,16.0,9.5,304,860.4,8.631806,16.783014,4.47388,16.77705,7.381902,12.750558,0,0.447388,24.9,-4,44.9,44.9,58.1,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,233.2,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.51 AM,6m 44.8s,404.8,44.5016546997333,1.07581327919,14.4,16.0,9.5,304,861.6,7.519579,16.783014,3.802798,16.77705,6.487126,12.750558,0,0.447388,21.5,-4.4,45,45,58.8,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,233.9,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.58 AM,6m 44.9s,404.9,44.5016562774219,1.0758169447956,14.4,16.0,9.1,304,862.7,6.521744,16.783014,3.35541,16.77705,5.59235,12.750558,0,0.447388,20.7,-5.5,44.9,44.9,58.8,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32,32,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,234.5,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.68 AM,6m 45.0s,405.0,44.5016575923709,1.0758199627531,14.4,16.0,9.1,304,863.6,5.524834,16.783014,2.908022,16.77705,4.697574,12.750558,0,0.447388,21.4,-5.3,44.9,44.9,58.5,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,235.1,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.78 AM,6m 45.1s,405.1,44.5016587803794,1.075822653112,14.4,16.0,9.1,304,864.4,4.411935,16.783014,2.23694,16.77705,3.802798,12.750558,0,0.447388,21.9,-4.4,44.9,44.9,58.2,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,235.5,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.88 AM,6m 45.2s,405.2,44.50165975187,1.0758249543139,14.4,16.0,9.1,304,865.1,3.606957,16.783014,1.789552,16.77705,3.131716,12.750558,0,0.447388,21.9,-3.9,44.9,44.9,59.3,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,235.9,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:25.98 AM,6m 45.3s,405.3,44.5016604612463,1.0758265641162,14.4,16.0,9.1,304,865.6,2.802877,16.783014,1.342164,16.77705,2.460634,12.750558,0,0.447388,21.8,-4.4,44.8,44.8,58.2,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.2,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:26.08 AM,6m 45.4s,405.4,44.5016609682786,1.0758277071921,14.4,16.0,9.5,304,865.9,2.000779,16.783014,0.894776,16.77705,1.789552,12.750558,0,0.447388,17.4,-4.2,45.1,45.1,58.1,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.4,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:26.18 AM,6m 45.5s,405.5,44.501661375572,1.0758285741501,14.4,16.0,9.5,304,866.2,1.500584,16.783014,0.671082,16.77705,1.342164,12.750558,0,0.447388,13.1,-3.8,45.3,45.3,56.6,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32.1,32.1,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.6,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:26.28 AM,6m 45.6s,405.6,44.5016616349245,1.0758291049574,14.4,16.0,9.5,304,866.4,1.204629,16.783014,0.447388,16.77705,1.11847,12.750558,0,0.447388,9.9,-3.3,45.4,45.4,55.5,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32,32,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.022,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.7,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:26.38 AM,6m 45.7s,405.7,44.5016618028236,1.0758294191152,14.4,16.0,9.5,304,866.5,0.922313,16.783014,0.223694,16.77705,0.894776,12.750558,0,0.447388,8.1,-3.1,45.5,45.5,53.1,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32,32,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.026,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.7,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
5/26/2025,11:50:26.48 AM,6m 45.8s,405.8,44.5016618949023,1.0758296602198,14.4,16.0,9.5,304,866.6,0.707382,16.783014,0.223694,16.77705,0.671082,12.750558,0,0.447388,6.3,-3.1,45.7,45.7,61.8,P-GPS,Other,,31,5,True,,Mini 3,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-23.8,0,32,32,False,False,False,False,False,False,,True,Normal,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,28,7.031,629,2280,7.026,False,3.517,3.514,0.011,False,False,4.753,102.6,96.2,102.5,489,54,1,18,10,18489.2,4622.31,,Idle,,20,,10,,10,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,44.5019157507442,1.0749920421976,236.8,,393.7,True,1,1,False,False,False,False,,True,False,False,Course Lock,177.1,,16.4,32,,,,,Calm,False,False,,1.17.1,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,632,1.2,13.1,16.783089,4.697574,0,0,DJI Mini 3,687XMA80020B34,53HQM8M0M5BE9Y,396XM9R02M08B6,52XPM9LCA4005Q,DJI Fly,,1.17.1,36C3D50D-A9A3-1497-FB84-826A67955FC2,687XMA80020B34,53HQM8M0M5BE9Y,,396XM9R02M08B6,52XPM9LCA4005Q,,,,,,
